edad,edad_quinquenal,ano,sexo,tipo_beneficio,estado,caja,suma_aportes,suma_salarios,cantidad,sml
38,35 a 39,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,3597198.0,2,2192839
38,35 a 39,2020,Mujeres,Otros,Pasivos,IPS,0.0,8988612.0,2,2192839
39,35 a 39,2020,Hombres,Invalidez,Pasivos,IPS,0.0,36464503.0,34,2192839
39,35 a 39,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,9068407.0,3,2192839
39,35 a 39,2020,Hombres,Otros,Pasivos,IPS,0.0,789420.0,1,2192839
39,35 a 39,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,14142754.0,7,2192839
39,35 a 39,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,2321221.0,2,2192839
39,35 a 39,2020,Mujeres,Otros,Pasivos,IPS,0.0,4800000.0,1,2192839
40,40 a 44,2020,Hombres,Invalidez,Pasivos,IPS,0.0,46976861.0,25,2192839
40,40 a 44,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,3687124.0,3,2192839
40,40 a 44,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,21475522.0,8,2192839
40,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,2245245.0,3,2192839
41,40 a 44,2020,Hombres,Invalidez,Pasivos,IPS,0.0,32936730.0,29,2192839
41,40 a 44,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,6275298.0,3,2192839
41,40 a 44,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,9879295.0,5,2192839
41,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,2147995.0,3,2192839
42,40 a 44,2020,Hombres,Invalidez,Pasivos,IPS,0.0,35239883.0,22,2192839
42,40 a 44,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,4504151.0,4,2192839
42,40 a 44,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,11760019.0,4,2192839
42,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,21387531.0,11,2192839
43,40 a 44,2020,Hombres,Invalidez,Pasivos,IPS,0.0,31999724.0,34,2192839
43,40 a 44,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,1915871.0,2,2192839
43,40 a 44,2020,Hombres,Otros,Pasivos,IPS,0.0,5317347.0,1,2192839
43,40 a 44,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,11424483.0,8,2192839
43,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,10138349.0,13,2192839
43,40 a 44,2020,Mujeres,Otros,Pasivos,IPS,0.0,9482125.0,2,2192839
44,40 a 44,2020,Hombres,Invalidez,Pasivos,IPS,0.0,59252196.0,34,2192839
44,40 a 44,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,6295230.0,8,2192839
44,40 a 44,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,18036653.0,7,2192839
44,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,15244893.0,18,2192839
44,40 a 44,2020,Mujeres,Otros,Pasivos,IPS,0.0,10964250.0,2,2192839
45,45 a 49,2020,Hombres,Invalidez,Pasivos,IPS,0.0,45101066.0,29,2192839
45,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,7177703.0,5,2192839
45,45 a 49,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,42012194.0,10,2192839
45,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,50471244.0,24,2192839
45,45 a 49,2020,Mujeres,Otros,Pasivos,IPS,0.0,5281425.0,1,2192839
46,45 a 49,2020,Hombres,Invalidez,Pasivos,IPS,0.0,115575644.0,43,2192839
46,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,17404193.0,11,2192839
46,45 a 49,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,23376016.0,8,2192839
46,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,38753203.0,25,2192839
46,45 a 49,2020,Mujeres,Otros,Pasivos,IPS,0.0,5020954.0,1,2192839
47,45 a 49,2020,Hombres,Invalidez,Pasivos,IPS,0.0,58299559.0,36,2192839
47,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,9781557.0,6,2192839
47,45 a 49,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,19631947.0,9,2192839
47,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,54109217.0,49,2192839
48,45 a 49,2020,Hombres,Invalidez,Pasivos,IPS,0.0,94425007.0,52,2192839
48,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,4722858.0,8,2192839
48,45 a 49,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,12418109.0,10,2192839
48,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,121957556.0,65,2192839
49,45 a 49,2020,Hombres,Invalidez,Pasivos,IPS,0.0,59156692.0,48,2192839
49,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,11351787.0,13,2192839
49,45 a 49,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,25689329.0,15,2192839
49,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,113987595.0,62,2192839
49,45 a 49,2020,Mujeres,Otros,Pasivos,IPS,0.0,13731653.0,1,2192839
50,50 a 54,2020,Hombres,Invalidez,Pasivos,IPS,0.0,76281302.0,48,2192839
50,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,17503389.0,11,2192839
50,50 a 54,2020,Hombres,Otros,Pasivos,IPS,0.0,1745792.0,1,2192839
50,50 a 54,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,23806472.0,14,2192839
50,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,114794606.0,64,2192839
50,50 a 54,2020,Mujeres,Otros,Pasivos,IPS,0.0,687682.0,1,2192839
51,50 a 54,2020,Hombres,Invalidez,Pasivos,IPS,0.0,193446793.0,66,2192839
51,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,11102232.0,10,2192839
51,50 a 54,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,20358780.0,12,2192839
51,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,138145716.0,97,2192839
52,50 a 54,2020,Hombres,Invalidez,Pasivos,IPS,0.0,133857759.0,52,2192839
52,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,21340906.0,12,2192839
52,50 a 54,2020,Hombres,Otros,Pasivos,IPS,0.0,480962.0,1,2192839
52,50 a 54,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,31346468.0,15,2192839
52,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,129876685.0,83,2192839
52,50 a 54,2020,Mujeres,Otros,Pasivos,IPS,0.0,5300000.0,1,2192839
53,50 a 54,2020,Hombres,Invalidez,Pasivos,IPS,0.0,117890100.0,69,2192839
53,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,6630515.0,3,2192839
53,50 a 54,2020,Hombres,Otros,Pasivos,IPS,0.0,4800000.0,1,2192839
53,50 a 54,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,49484795.0,16,2192839
53,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,185841983.0,113,2192839
54,50 a 54,2020,Hombres,Invalidez,Pasivos,IPS,0.0,120054797.0,71,2192839
54,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,30915091.0,16,2192839
54,50 a 54,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,31314117.0,15,2192839
54,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,243374516.0,137,2192839
54,50 a 54,2020,Mujeres,Otros,Pasivos,IPS,0.0,1745792.0,1,2192839
55,55 a 59,2020,Hombres,Vejez,Pasivos,IPS,0.0,1562039853.0,294,2192839
55,55 a 59,2020,Hombres,Invalidez,Pasivos,IPS,0.0,131576013.0,72,2192839
55,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,9577852.0,10,2192839
55,55 a 59,2020,Hombres,Otros,Pasivos,IPS,0.0,7674937.0,1,2192839
55,55 a 59,2020,Mujeres,Vejez,Pasivos,IPS,0.0,289773972.0,73,2192839
55,55 a 59,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,53544622.0,22,2192839
55,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,233903052.0,142,2192839
56,55 a 59,2020,Hombres,Vejez,Pasivos,IPS,0.0,2116991943.0,387,2192839
56,55 a 59,2020,Hombres,Invalidez,Pasivos,IPS,0.0,130723027.0,85,2192839
56,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,28538859.0,18,2192839
56,55 a 59,2020,Hombres,Otros,Pasivos,IPS,0.0,7955579.0,1,2192839
56,55 a 59,2020,Mujeres,Vejez,Pasivos,IPS,0.0,769169330.0,143,2192839
56,55 a 59,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,60736013.0,22,2192839
56,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,299208822.0,154,2192839
56,55 a 59,2020,Mujeres,Otros,Pasivos,IPS,0.0,10809858.0,2,2192839
57,55 a 59,2020,Hombres,Vejez,Pasivos,IPS,0.0,3329449794.0,541,2192839
57,55 a 59,2020,Hombres,Invalidez,Pasivos,IPS,0.0,180991414.0,91,2192839
57,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,20169328.0,10,2192839
57,55 a 59,2020,Hombres,Otros,Pasivos,IPS,0.0,18813114.0,2,2192839
57,55 a 59,2020,Mujeres,Vejez,Pasivos,IPS,0.0,915225594.0,169,2192839
57,55 a 59,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,43603940.0,23,2192839
57,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,269028599.0,163,2192839
57,55 a 59,2020,Mujeres,Otros,Pasivos,IPS,0.0,34107.0,1,2192839
58,55 a 59,2020,Hombres,Vejez,Pasivos,IPS,0.0,3985325011.0,655,2192839
58,55 a 59,2020,Hombres,Invalidez,Pasivos,IPS,0.0,243930739.0,106,2192839
58,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,41556943.0,18,2192839
58,55 a 59,2020,Hombres,Otros,Pasivos,IPS,0.0,22786156.0,3,2192839
58,55 a 59,2020,Mujeres,Vejez,Pasivos,IPS,0.0,1122822941.0,213,2192839
58,55 a 59,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,98133567.0,33,2192839
58,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,426021525.0,205,2192839
58,55 a 59,2020,Mujeres,Otros,Pasivos,IPS,0.0,34354.0,1,2192839
59,55 a 59,2020,Hombres,Vejez,Pasivos,IPS,0.0,4440102411.0,675,2192839
59,55 a 59,2020,Hombres,Invalidez,Pasivos,IPS,0.0,193583527.0,89,2192839
59,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,24767105.0,13,2192839
59,55 a 59,2020,Hombres,Otros,Pasivos,IPS,0.0,29896015.0,5,2192839
59,55 a 59,2020,Mujeres,Vejez,Pasivos,IPS,0.0,1461623425.0,260,2192839
59,55 a 59,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,43742931.0,19,2192839
59,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,418598752.0,216,2192839
59,55 a 59,2020,Mujeres,Otros,Pasivos,IPS,0.0,866337.0,1,2192839
60,60 a 64,2020,Hombres,Vejez,Pasivos,IPS,0.0,9363897836.0,1493,2192839
60,60 a 64,2020,Hombres,Invalidez,Pasivos,IPS,0.0,190765848.0,95,2192839
60,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,31653938.0,15,2192839
60,60 a 64,2020,Hombres,Otros,Pasivos,IPS,0.0,5819983.0,2,2192839
60,60 a 64,2020,Mujeres,Vejez,Pasivos,IPS,0.0,2899505144.0,551,2192839
60,60 a 64,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,86023398.0,28,2192839
60,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,435708233.0,255,2192839
60,60 a 64,2020,Mujeres,Otros,Pasivos,IPS,0.0,14766772.0,5,2192839
61,60 a 64,2020,Hombres,Vejez,Pasivos,IPS,0.0,9298666027.0,1610,2192839
61,60 a 64,2020,Hombres,Invalidez,Pasivos,IPS,0.0,261893249.0,109,2192839
61,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,31158171.0,21,2192839
61,60 a 64,2020,Hombres,Otros,Pasivos,IPS,0.0,24279616.0,5,2192839
61,60 a 64,2020,Mujeres,Vejez,Pasivos,IPS,0.0,3168098568.0,622,2192839
61,60 a 64,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,61157485.0,27,2192839
61,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,463777355.0,239,2192839
61,60 a 64,2020,Mujeres,Otros,Pasivos,IPS,0.0,29392811.0,6,2192839
62,60 a 64,2020,Hombres,Vejez,Pasivos,IPS,0.0,8979493739.0,1579,2192839
62,60 a 64,2020,Hombres,Invalidez,Pasivos,IPS,0.0,232877698.0,105,2192839
62,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,18789729.0,15,2192839
62,60 a 64,2020,Hombres,Otros,Pasivos,IPS,0.0,45745481.0,7,2192839
62,60 a 64,2020,Mujeres,Vejez,Pasivos,IPS,0.0,3334796895.0,613,2192839
62,60 a 64,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,72829292.0,32,2192839
62,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,552511519.0,276,2192839
62,60 a 64,2020,Mujeres,Otros,Pasivos,IPS,0.0,4669157.0,4,2192839
63,60 a 64,2020,Hombres,Vejez,Pasivos,IPS,0.0,9170997737.0,1617,2192839
63,60 a 64,2020,Hombres,Invalidez,Pasivos,IPS,0.0,231366532.0,90,2192839
63,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,40395834.0,23,2192839
63,60 a 64,2020,Hombres,Otros,Pasivos,IPS,0.0,20927535.0,9,2192839
63,60 a 64,2020,Mujeres,Vejez,Pasivos,IPS,0.0,3344633546.0,641,2192839
63,60 a 64,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,50137208.0,28,2192839
63,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,521020661.0,302,2192839
63,60 a 64,2020,Mujeres,Otros,Pasivos,IPS,0.0,10026411.0,6,2192839
64,60 a 64,2020,Hombres,Vejez,Pasivos,IPS,0.0,8680410892.0,1538,2192839
64,60 a 64,2020,Hombres,Invalidez,Pasivos,IPS,0.0,233789328.0,104,2192839
64,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,20851093.0,15,2192839
64,60 a 64,2020,Hombres,Otros,Pasivos,IPS,0.0,62712964.0,11,2192839
64,60 a 64,2020,Mujeres,Vejez,Pasivos,IPS,0.0,3106957828.0,632,2192839
64,60 a 64,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,47047325.0,25,2192839
64,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,482584925.0,288,2192839
64,60 a 64,2020,Mujeres,Otros,Pasivos,IPS,0.0,5274648.0,6,2192839
65,65 a 69,2020,Hombres,Vejez,Pasivos,IPS,0.0,9401224307.0,1918,2192839
65,65 a 69,2020,Hombres,Invalidez,Pasivos,IPS,0.0,262014148.0,91,2192839
65,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,28526478.0,18,2192839
65,65 a 69,2020,Hombres,Otros,Pasivos,IPS,0.0,28882803.0,6,2192839
65,65 a 69,2020,Mujeres,Vejez,Pasivos,IPS,0.0,3175788238.0,721,2192839
65,65 a 69,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,66171935.0,24,2192839
65,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,584268914.0,304,2192839
65,65 a 69,2020,Mujeres,Otros,Pasivos,IPS,0.0,788954.0,3,2192839
66,65 a 69,2020,Hombres,Vejez,Pasivos,IPS,0.0,9120340345.0,2019,2192839
66,65 a 69,2020,Hombres,Invalidez,Pasivos,IPS,0.0,170043823.0,88,2192839
66,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,19241984.0,13,2192839
66,65 a 69,2020,Hombres,Otros,Pasivos,IPS,0.0,48271712.0,13,2192839
66,65 a 69,2020,Mujeres,Vejez,Pasivos,IPS,0.0,3008505042.0,762,2192839
66,65 a 69,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,71116541.0,35,2192839
66,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,518122619.0,326,2192839
66,65 a 69,2020,Mujeres,Otros,Pasivos,IPS,0.0,14535172.0,4,2192839
67,65 a 69,2020,Hombres,Vejez,Pasivos,IPS,0.0,8214729564.0,1990,2192839
67,65 a 69,2020,Hombres,Invalidez,Pasivos,IPS,0.0,197853349.0,77,2192839
67,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,33215555.0,13,2192839
67,65 a 69,2020,Hombres,Otros,Pasivos,IPS,0.0,78365894.0,17,2192839
67,65 a 69,2020,Mujeres,Vejez,Pasivos,IPS,0.0,2789979277.0,721,2192839
67,65 a 69,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,72376468.0,18,2192839
67,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,630802437.0,317,2192839
67,65 a 69,2020,Mujeres,Otros,Pasivos,IPS,0.0,35116043.0,6,2192839
68,65 a 69,2020,Hombres,Vejez,Pasivos,IPS,0.0,7514027848.0,1763,2192839
68,65 a 69,2020,Hombres,Invalidez,Pasivos,IPS,0.0,150304941.0,74,2192839
68,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,16826242.0,11,2192839
68,65 a 69,2020,Hombres,Otros,Pasivos,IPS,0.0,58668082.0,13,2192839
68,65 a 69,2020,Mujeres,Vejez,Pasivos,IPS,0.0,2280054994.0,647,2192839
68,65 a 69,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,32764694.0,21,2192839
68,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,622915923.0,368,2192839
68,65 a 69,2020,Mujeres,Otros,Pasivos,IPS,0.0,13163623.0,8,2192839
69,65 a 69,2020,Hombres,Vejez,Pasivos,IPS,0.0,6318852064.0,1662,2192839
69,65 a 69,2020,Hombres,Invalidez,Pasivos,IPS,0.0,90960121.0,44,2192839
69,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,44869689.0,24,2192839
69,65 a 69,2020,Hombres,Otros,Pasivos,IPS,0.0,36357440.0,16,2192839
69,65 a 69,2020,Mujeres,Vejez,Pasivos,IPS,0.0,1956315155.0,574,2192839
69,65 a 69,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,34138539.0,22,2192839
69,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,629675592.0,368,2192839
69,65 a 69,2020,Mujeres,Otros,Pasivos,IPS,0.0,11169187.0,8,2192839
70,70 a 74,2020,Hombres,Vejez,Pasivos,IPS,0.0,6134680449.0,1603,2192839
70,70 a 74,2020,Hombres,Invalidez,Pasivos,IPS,0.0,103657772.0,61,2192839
70,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,33202735.0,16,2192839
70,70 a 74,2020,Hombres,Otros,Pasivos,IPS,0.0,20290224.0,14,2192839
70,70 a 74,2020,Mujeres,Vejez,Pasivos,IPS,0.0,2025170027.0,598,2192839
70,70 a 74,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,38898602.0,24,2192839
70,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,533774110.0,346,2192839
70,70 a 74,2020,Mujeres,Otros,Pasivos,IPS,0.0,3491571.0,8,2192839
71,70 a 74,2020,Hombres,Vejez,Pasivos,IPS,0.0,4920854376.0,1391,2192839
71,70 a 74,2020,Hombres,Invalidez,Pasivos,IPS,0.0,101153145.0,52,2192839
71,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,30456568.0,13,2192839
71,70 a 74,2020,Hombres,Otros,Pasivos,IPS,0.0,18577089.0,13,2192839
71,70 a 74,2020,Mujeres,Vejez,Pasivos,IPS,0.0,1324504558.0,445,2192839
71,70 a 74,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,17800863.0,16,2192839
71,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,583623931.0,339,2192839
71,70 a 74,2020,Mujeres,Otros,Pasivos,IPS,0.0,3598739.0,5,2192839
72,70 a 74,2020,Hombres,Vejez,Pasivos,IPS,0.0,4350158843.0,1281,2192839
72,70 a 74,2020,Hombres,Invalidez,Pasivos,IPS,0.0,123409308.0,51,2192839
72,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,20503121.0,14,2192839
72,70 a 74,2020,Hombres,Otros,Pasivos,IPS,0.0,19092142.0,14,2192839
72,70 a 74,2020,Mujeres,Vejez,Pasivos,IPS,0.0,1330433838.0,414,2192839
72,70 a 74,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,44667664.0,20,2192839
72,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,465582905.0,296,2192839
72,70 a 74,2020,Mujeres,Otros,Pasivos,IPS,0.0,1821821.0,8,2192839
73,70 a 74,2020,Hombres,Vejez,Pasivos,IPS,0.0,4096462009.0,1260,2192839
73,70 a 74,2020,Hombres,Invalidez,Pasivos,IPS,0.0,114723278.0,42,2192839
73,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,32050964.0,21,2192839
73,70 a 74,2020,Hombres,Otros,Pasivos,IPS,0.0,30624329.0,18,2192839
73,70 a 74,2020,Mujeres,Vejez,Pasivos,IPS,0.0,1077791568.0,349,2192839
73,70 a 74,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,24723387.0,15,2192839
73,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,606525243.0,388,2192839
73,70 a 74,2020,Mujeres,Otros,Pasivos,IPS,0.0,2073160.0,6,2192839
74,70 a 74,2020,Hombres,Vejez,Pasivos,IPS,0.0,3663627954.0,1105,2192839
74,70 a 74,2020,Hombres,Invalidez,Pasivos,IPS,0.0,104173395.0,48,2192839
74,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,76927376.0,27,2192839
74,70 a 74,2020,Hombres,Otros,Pasivos,IPS,0.0,41145053.0,20,2192839
74,70 a 74,2020,Mujeres,Vejez,Pasivos,IPS,0.0,1004305658.0,349,2192839
74,70 a 74,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,21970128.0,14,2192839
74,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,589983249.0,352,2192839
74,70 a 74,2020,Mujeres,Otros,Pasivos,IPS,0.0,5841870.0,4,2192839
75,75 a 79,2020,Hombres,Vejez,Pasivos,IPS,0.0,3636576951.0,1116,2192839
75,75 a 79,2020,Hombres,Invalidez,Pasivos,IPS,0.0,109136304.0,40,2192839
75,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,33362097.0,16,2192839
75,75 a 79,2020,Hombres,Otros,Pasivos,IPS,0.0,28893982.0,14,2192839
75,75 a 79,2020,Mujeres,Vejez,Pasivos,IPS,0.0,978841470.0,341,2192839
75,75 a 79,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,30457368.0,15,2192839
75,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,620346009.0,389,2192839
75,75 a 79,2020,Mujeres,Otros,Pasivos,IPS,0.0,4847932.0,4,2192839
76,75 a 79,2020,Hombres,Vejez,Pasivos,IPS,0.0,3199267387.0,991,2192839
76,75 a 79,2020,Hombres,Invalidez,Pasivos,IPS,0.0,82670050.0,40,2192839
76,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,19613442.0,17,2192839
76,75 a 79,2020,Hombres,Otros,Pasivos,IPS,0.0,37289469.0,8,2192839
76,75 a 79,2020,Mujeres,Vejez,Pasivos,IPS,0.0,898382173.0,297,2192839
76,75 a 79,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,22970767.0,15,2192839
76,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,662598772.0,394,2192839
76,75 a 79,2020,Mujeres,Otros,Pasivos,IPS,0.0,2390117.0,3,2192839
77,75 a 79,2020,Hombres,Vejez,Pasivos,IPS,0.0,2616102737.0,772,2192839
77,75 a 79,2020,Hombres,Invalidez,Pasivos,IPS,0.0,61170977.0,29,2192839
77,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,21511804.0,16,2192839
77,75 a 79,2020,Hombres,Otros,Pasivos,IPS,0.0,38708002.0,18,2192839
77,75 a 79,2020,Mujeres,Vejez,Pasivos,IPS,0.0,794485552.0,267,2192839
77,75 a 79,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,14766334.0,13,2192839
77,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,569861019.0,348,2192839
77,75 a 79,2020,Mujeres,Otros,Pasivos,IPS,0.0,25308376.0,4,2192839
78,75 a 79,2020,Hombres,Vejez,Pasivos,IPS,0.0,2402655695.0,765,2192839
78,75 a 79,2020,Hombres,Invalidez,Pasivos,IPS,0.0,49421052.0,27,2192839
78,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,14102587.0,10,2192839
78,75 a 79,2020,Hombres,Otros,Pasivos,IPS,0.0,28721443.0,12,2192839
78,75 a 79,2020,Mujeres,Vejez,Pasivos,IPS,0.0,610631919.0,215,2192839
78,75 a 79,2020,Mujeres,Invalidez,Pasivos,IPS,0.0,21594893.0,13,2192839
78,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,587729546.0,342,2192839
78,75 a 79,2020,Mujeres,Otros,Pasivos,IPS,0.0,4516773.0,4,2192839
79,75 a 79,2020,Hombres,Vejez,Pasivos,IPS,0.0,2053387970.0,642,2192839
79,75 a 79,2020,Hombres,Invalidez,Pasivos,IPS,0.0,29182087.0,26,2192839
79,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,IPS,0.0,14290590.0,11,2192839
79,75 a 79,2020,Hombres,Otros,Pasivos,IPS,0.0,33760403.0,13,2192839
79,75 a 79,2020,Mujeres,Vejez,Pasivos,IPS,0.0,641629904.0,209,2192839
