edad,gq,year,sexo,tipobenr,estado,caja,mes,masaaportes,masamontoing,cantidad,sml,montoprom
34,30 a 34,2021,Mujeres,Activos,Activos,Bancaria,12,506205642.03999996,1807877293.0,205,2289324.0,8818913.624390244
35,35 a 39,2021,Hombres,Activos,Activos,Bancaria,12,601781320.5600001,2149219002.0,229,2289324.0,9385235.816593887
35,35 a 39,2021,Mujeres,Activos,Activos,Bancaria,12,538014249.3600001,1921479462.0,200,2289324.0,9607397.31
36,35 a 39,2021,Hombres,Activos,Activos,Bancaria,12,774542666.8000005,2766223810.0,266,2289324.0,10399337.631578946
36,35 a 39,2021,Mujeres,Activos,Activos,Bancaria,12,454901586.7199999,1624648524.0,163,2289324.0,9967168.858895706
37,35 a 39,2021,Hombres,Activos,Activos,Bancaria,12,678661351.7599999,2423790542.0,228,2289324.0,10630660.271929825
37,35 a 39,2021,Mujeres,Activos,Activos,Bancaria,12,423574681.88,1512766721.0,146,2289324.0,10361415.897260275
38,35 a 39,2021,Hombres,Activos,Activos,Bancaria,12,725998658.8399999,2592852353.0,220,2289324.0,11785692.513636364
38,35 a 39,2021,Mujeres,Activos,Activos,Bancaria,12,437637230.8000001,1562990110.0,151,2289324.0,10350927.880794702
39,35 a 39,2021,Hombres,Activos,Activos,Bancaria,12,641906140.4000001,2292521930.0,193,2289324.0,11878351.968911918
39,35 a 39,2021,Mujeres,Activos,Activos,Bancaria,12,383934695.7600001,1371195342.0,126,2289324.0,10882502.714285715
40,40 a 44,2021,Hombres,Activos,Activos,Bancaria,12,519022153.15999985,1853650547.0,146,2289324.0,12696236.62328767
40,40 a 44,2021,Mujeres,Activos,Activos,Bancaria,12,350522415.8800001,1251865771.0,104,2289324.0,12037170.875
41,40 a 44,2021,Hombres,Activos,Activos,Bancaria,12,526295068.0400001,1879625243.0,144,2289324.0,13052953.076388888
41,40 a 44,2021,Mujeres,Activos,Activos,Bancaria,12,373302449.52000016,1333223034.0,99,2289324.0,13466899.333333334
42,40 a 44,2021,Hombres,Activos,Activos,Bancaria,12,654661527.2400005,2338076883.0,166,2289324.0,14084800.5
42,40 a 44,2021,Mujeres,Activos,Activos,Bancaria,12,360682071.6800002,1288150256.0,103,2289324.0,12506313.165048543
43,40 a 44,2021,Hombres,Activos,Activos,Bancaria,12,447613570.60000014,1598619895.0,114,2289324.0,14022981.53508772
43,40 a 44,2021,Mujeres,Activos,Activos,Bancaria,12,217273472.35999998,775976687.0,64,2289324.0,12124635.734375
44,40 a 44,2021,Hombres,Activos,Activos,Bancaria,12,409814770.11999995,1463624179.0,105,2289324.0,13939277.895238096
44,40 a 44,2021,Mujeres,Activos,Activos,Bancaria,12,394350162.0800001,1408393436.0,91,2289324.0,15476850.945054945
45,45 a 49,2021,Hombres,Activos,Activos,Bancaria,12,512072527.6799999,1828830456.0,107,2289324.0,17091873.420560747
45,45 a 49,2021,Mujeres,Activos,Activos,Bancaria,12,276663806.16,988085022.0,75,2289324.0,13174466.96
46,45 a 49,2021,Hombres,Activos,Activos,Bancaria,12,492905955.91999984,1760378414.0,109,2289324.0,16150260.678899083
46,45 a 49,2021,Mujeres,Activos,Activos,Bancaria,12,235161051.16,839860897.0,55,2289324.0,15270198.127272727
47,45 a 49,2021,Hombres,Activos,Activos,Bancaria,12,481606196.12000006,1720022129.0,90,2289324.0,19111356.98888889
47,45 a 49,2021,Mujeres,Activos,Activos,Bancaria,12,266515770.91999996,951842039.0,63,2289324.0,15108603.793650793
48,45 a 49,2021,Hombres,Activos,Activos,Bancaria,12,600575163.1600002,2144911297.0,106,2289324.0,20235012.235849056
48,45 a 49,2021,Mujeres,Activos,Activos,Bancaria,12,170049235.44,607318698.0,38,2289324.0,15982071.0
49,45 a 49,2021,Hombres,Activos,Activos,Bancaria,12,493092269.31999993,1761043819.0,101,2289324.0,17436077.415841583
49,45 a 49,2021,Mujeres,Activos,Activos,Bancaria,12,323917142.08,1156846936.0,53,2289324.0,21827300.679245282
50,50 a 54,2021,Hombres,Activos,Activos,Bancaria,12,464004560.04000014,1657159143.0,90,2289324.0,18412879.366666667
50,50 a 54,2021,Mujeres,Activos,Activos,Bancaria,12,275888546.6400001,985316238.0,52,2289324.0,18948389.192307692
51,50 a 54,2021,Hombres,Activos,Activos,Bancaria,12,556462464.6,1987365945.0,112,2289324.0,17744338.79464286
51,50 a 54,2021,Mujeres,Activos,Activos,Bancaria,12,277527217.8,991168635.0,57,2289324.0,17388923.42105263
52,50 a 54,2021,Hombres,Activos,Activos,Bancaria,12,385388098.75999993,1376386067.0,91,2289324.0,15125121.615384616
52,50 a 54,2021,Mujeres,Activos,Activos,Bancaria,12,227628453.92000002,812958764.0,38,2289324.0,21393651.684210528
53,50 a 54,2021,Hombres,Activos,Activos,Bancaria,12,431065499.20000017,1539519640.0,76,2289324.0,20256837.36842105
53,50 a 54,2021,Mujeres,Activos,Activos,Bancaria,12,118610019.92000002,423607214.0,27,2289324.0,15689156.074074075
54,50 a 54,2021,Hombres,Activos,Activos,Bancaria,12,440271514.20000005,1572398265.0,91,2289324.0,17279101.813186813
54,50 a 54,2021,Mujeres,Activos,Activos,Bancaria,12,124939246.88000001,446211596.0,25,2289324.0,17848463.84
55,55 a 59,2021,Hombres,Activos,Activos,Bancaria,12,457769201.68000007,1634890006.0,89,2289324.0,18369550.629213482
55,55 a 59,2021,Mujeres,Activos,Activos,Bancaria,12,221007357.48,789311991.0,34,2289324.0,23215058.55882353
56,55 a 59,2021,Hombres,Activos,Activos,Bancaria,12,546431983.44,1951542798.0,89,2289324.0,21927447.168539327
56,55 a 59,2021,Mujeres,Activos,Activos,Bancaria,12,163395666.84000003,583555953.0,30,2289324.0,19451865.1
57,55 a 59,2021,Hombres,Activos,Activos,Bancaria,12,378577310.44000006,1352061823.0,67,2289324.0,20180027.208955225
57,55 a 59,2021,Mujeres,Activos,Activos,Bancaria,12,84178939.60000001,300639070.0,21,2289324.0,14316146.19047619
58,55 a 59,2021,Hombres,Activos,Activos,Bancaria,12,252945134.12,903375479.0,55,2289324.0,16425008.709090909
58,55 a 59,2021,Mujeres,Activos,Activos,Bancaria,12,118436239.88,422986571.0,22,2289324.0,19226662.318181816
59,55 a 59,2021,Hombres,Activos,Activos,Bancaria,12,179617313.12,641490404.0,39,2289324.0,16448471.897435898
59,55 a 59,2021,Mujeres,Activos,Activos,Bancaria,12,82380394.04000002,294215693.0,17,2289324.0,17306805.470588237
60,60 a 64,2021,Hombres,Activos,Activos,Bancaria,12,193872280.0,692401000.0,32,2289324.0,21637531.25
60,60 a 64,2021,Mujeres,Activos,Activos,Bancaria,12,74240292.56,265143902.0,14,2289324.0,18938850.14285714
61,60 a 64,2021,Hombres,Activos,Activos,Bancaria,12,91154880.88000001,325553146.0,19,2289324.0,17134376.10526316
61,60 a 64,2021,Mujeres,Activos,Activos,Bancaria,12,27828353.28,99386976.0,9,2289324.0,11042997.333333334
62,60 a 64,2021,Hombres,Activos,Activos,Bancaria,12,72491935.32000001,258899769.0,14,2289324.0,18492840.64285714
62,60 a 64,2021,Mujeres,Activos,Activos,Bancaria,12,41316480.800000004,147558860.0,9,2289324.0,16395428.888888888
63,60 a 64,2021,Hombres,Activos,Activos,Bancaria,12,46218238.64000001,165065138.0,9,2289324.0,18340570.888888888
63,60 a 64,2021,Mujeres,Activos,Activos,Bancaria,12,18695612.040000003,66770043.0,5,2289324.0,13354008.6
64,60 a 64,2021,Hombres,Activos,Activos,Bancaria,12,59033024.96,210832232.0,17,2289324.0,12401896.0
64,60 a 64,2021,Mujeres,Activos,Activos,Bancaria,12,6955131.680000001,24839756.0,2,2289324.0,12419878.0
65,65 a 69,2021,Hombres,Activos,Activos,Bancaria,12,49504350.28,176801251.0,14,2289324.0,12628660.785714285
65,65 a 69,2021,Mujeres,Activos,Activos,Bancaria,12,54772014.36000001,195614337.0,6,2289324.0,32602389.5
66,65 a 69,2021,Hombres,Activos,Activos,Bancaria,12,31014553.640000004,110766263.0,6,2289324.0,18461043.833333332
66,65 a 69,2021,Mujeres,Activos,Activos,Bancaria,12,2384200.0,8515000.0,1,2289324.0,8515000.0
67,65 a 69,2021,Hombres,Activos,Activos,Bancaria,12,19957812.000000004,71277900.0,4,2289324.0,17819475.0
67,65 a 69,2021,Mujeres,Activos,Activos,Bancaria,12,6860000.000000001,24500000.0,1,2289324.0,24500000.0
68,65 a 69,2021,Hombres,Activos,Activos,Bancaria,12,43075282.32000001,153840294.0,8,2289324.0,19230036.75
68,65 a 69,2021,Mujeres,Activos,Activos,Bancaria,12,4564000.0,16300000.0,1,2289324.0,16300000.0
69,65 a 69,2021,Hombres,Activos,Activos,Bancaria,12,22581384.84,80647803.0,6,2289324.0,13441300.5
69,65 a 69,2021,Mujeres,Activos,Activos,Bancaria,12,10317583.920000002,36848514.0,3,2289324.0,12282838.0
70,70 a 74,2021,Hombres,Activos,Activos,Bancaria,12,5959171.68,21282756.0,2,2289324.0,10641378.0
71,70 a 74,2021,Hombres,Activos,Activos,Bancaria,12,21398585.880000003,76423521.0,4,2289324.0,19105880.25
72,70 a 74,2021,Hombres,Activos,Activos,Bancaria,12,11409423.200000003,40747940.0,4,2289324.0,10186985.0
72,70 a 74,2021,Mujeres,Activos,Activos,Bancaria,12,6519168.32,23282744.0,1,2289324.0,23282744.0
73,70 a 74,2021,Hombres,Activos,Activos,Bancaria,12,4141063.64,14789513.0,2,2289324.0,7394756.5
74,70 a 74,2021,Hombres,Activos,Activos,Bancaria,12,6887108.200000001,24596815.0,3,2289324.0,8198938.333333333
75,75 a 79,2021,Hombres,Activos,Activos,Bancaria,12,6104000.000000001,21800000.0,1,2289324.0,21800000.0
76,75 a 79,2021,Hombres,Activos,Activos,Bancaria,12,11480000.000000002,41000000.0,2,2289324.0,20500000.0
76,75 a 79,2021,Mujeres,Activos,Activos,Bancaria,12,5205200.000000001,18590000.0,1,2289324.0,18590000.0
77,75 a 79,2021,Hombres,Activos,Activos,Bancaria,12,3492203.12,12472154.0,2,2289324.0,6236077.0
80,80 a 84,2021,Hombres,Activos,Activos,Bancaria,12,2520000.0000000005,9000000.0,1,2289324.0,9000000.0
87,85 y más,2021,Hombres,Activos,Activos,Bancaria,12,5073335.960000001,18119057.0,1,2289324.0,18119057.0
89,85 y más,2021,Mujeres,Activos,Activos,Bancaria,12,2996000.0000000005,10700000.0,1,2289324.0,10700000.0
14,10 a 14,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,1620373.0,1,2289324.0,1620373.0
15,15 a 19,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,7805415.0,1,2289324.0,7805415.0
27,25 a 29,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2948762.0,1,2289324.0,2948762.0
40,40 a 44,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,4786276.0,1,2289324.0,4786276.0
47,45 a 49,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,5409892.0,1,2289324.0,5409892.0
47,45 a 49,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,8360413.666666666,2,2289324.0,4180206.833333333
50,50 a 54,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,9139250.0,1,2289324.0,9139250.0
50,50 a 54,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,6969590.0,2,2289324.0,3484795.0
51,50 a 54,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,7254076.0,1,2289324.0,7254076.0
51,50 a 54,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2867934.0,1,2289324.0,2867934.0
51,50 a 54,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,4201643.0,1,2289324.0,4201643.0
52,50 a 54,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,28548452.0,2,2289324.0,14274226.0
53,50 a 54,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,18855275.0,1,2289324.0,18855275.0
53,50 a 54,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,6584886.0,2,2289324.0,3292443.0
55,55 a 59,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,9489174.333333332,2,2289324.0,4744587.166666666
55,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,9072871.0,2,2289324.0,4536435.5
56,55 a 59,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,53148812.0,5,2289324.0,10629762.4
56,55 a 59,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,1823029.0,1,2289324.0,1823029.0
56,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,13113437.0,2,2289324.0,6556718.5
57,55 a 59,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,9345491.5,2,2289324.0,4672745.75
57,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,9075970.0,2,2289324.0,4537985.0
58,55 a 59,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,6742459.0,2,2289324.0,3371229.5
58,55 a 59,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,96094937.0,11,2289324.0,8735903.363636363
58,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,50463279.0,6,2289324.0,8410546.5
58,55 a 59,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,16329941.0,2,2289324.0,8164970.5
59,55 a 59,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,9210444.0,1,2289324.0,9210444.0
59,55 a 59,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,102489787.0,12,2289324.0,8540815.583333334
59,55 a 59,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,3615394.0,1,2289324.0,3615394.0
59,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,7391676.0,1,2289324.0,7391676.0
59,55 a 59,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,10871022.0,2,2289324.0,5435511.0
60,60 a 64,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,612269065.8333333,50,2289324.0,12245381.316666665
60,60 a 64,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,18017566.0,2,2289324.0,9008783.0
60,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,37385182.83333333,8,2289324.0,4673147.854166666
60,60 a 64,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,129192511.0,16,2289324.0,8074531.9375
60,60 a 64,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,72632431.0,5,2289324.0,14526486.2
60,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,68452771.66666667,13,2289324.0,5265597.820512821
60,60 a 64,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,73948143.0,11,2289324.0,6722558.454545454
61,60 a 64,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1621317929.9166665,121,2289324.0,13399321.734848484
61,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,8777860.666666668,3,2289324.0,2925953.555555556
61,60 a 64,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,145218634.0,17,2289324.0,8542272.588235294
61,60 a 64,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,327818588.4166666,25,2289324.0,13112743.536666665
61,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,86550502.0,13,2289324.0,6657730.923076923
61,60 a 64,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,58321154.0,6,2289324.0,9720192.333333334
62,60 a 64,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1215972772.0,91,2289324.0,13362338.153846154
62,60 a 64,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,3288141.0,1,2289324.0,3288141.0
62,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2415966.0,1,2289324.0,2415966.0
62,60 a 64,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,135172903.0,19,2289324.0,7114363.315789473
62,60 a 64,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,305072088.1666666,22,2289324.0,13866913.098484846
62,60 a 64,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,4273565.0,1,2289324.0,4273565.0
62,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,113176222.75,16,2289324.0,7073513.921875
62,60 a 64,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,30449693.0,6,2289324.0,5074948.833333333
63,60 a 64,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,939685048.8333334,74,2289324.0,12698446.605855856
63,60 a 64,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,46104150.0,3,2289324.0,15368050.0
63,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,13708461.0,2,2289324.0,6854230.5
63,60 a 64,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,177403259.0,19,2289324.0,9337013.631578946
63,60 a 64,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,174789308.0,13,2289324.0,13445331.384615384
63,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,118731199.5,17,2289324.0,6984188.205882353
63,60 a 64,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,115691762.0,16,2289324.0,7230735.125
64,60 a 64,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1020529805.5833334,78,2289324.0,13083715.456196582
64,60 a 64,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,14481817.0,2,2289324.0,7240908.5
64,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2577781.0,1,2289324.0,2577781.0
64,60 a 64,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,161446913.5,21,2289324.0,7687948.261904762
64,60 a 64,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,136590372.0,9,2289324.0,15176708.0
64,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,115021779.33333333,18,2289324.0,6390098.851851852
64,60 a 64,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,104359692.0,14,2289324.0,7454263.714285715
65,65 a 69,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1106496337.9166667,87,2289324.0,12718348.711685825
65,65 a 69,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,28440229.0,3,2289324.0,9480076.333333334
65,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5277593.0,1,2289324.0,5277593.0
65,65 a 69,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,158233191.0,18,2289324.0,8790732.833333334
65,65 a 69,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,130707313.5,11,2289324.0,11882483.045454545
65,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,61090808.66666667,11,2289324.0,5553709.878787879
65,65 a 69,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,149491985.0,20,2289324.0,7474599.25
66,65 a 69,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,874541944.0,70,2289324.0,12493456.342857143
66,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5705232.0,1,2289324.0,5705232.0
66,65 a 69,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,170613742.5,21,2289324.0,8124463.928571428
66,65 a 69,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,168127829.0,13,2289324.0,12932909.923076924
66,65 a 69,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,17073533.0,2,2289324.0,8536766.5
66,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,77505908.33333333,11,2289324.0,7045991.666666666
66,65 a 69,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,66638769.0,9,2289324.0,7404307.666666667
67,65 a 69,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,693067677.75,63,2289324.0,11001074.25
67,65 a 69,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,10879527.0,2,2289324.0,5439763.5
67,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,20521167.0,3,2289324.0,6840389.0
67,65 a 69,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,215855283.3333333,24,2289324.0,8993970.138888888
67,65 a 69,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,204511598.25,14,2289324.0,14607971.30357143
67,65 a 69,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,8835845.0,2,2289324.0,4417922.5
67,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,54249203.0,10,2289324.0,5424920.3
67,65 a 69,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,98689739.0,11,2289324.0,8971794.454545455
68,65 a 69,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,632109925.3333334,57,2289324.0,11089647.812865498
68,65 a 69,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,5327601.25,2,2289324.0,2663800.625
68,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,15991967.0,3,2289324.0,5330655.666666667
68,65 a 69,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,208142428.66666666,23,2289324.0,9049670.811594203
68,65 a 69,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,143603575.0,13,2289324.0,11046428.846153846
68,65 a 69,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,19855718.416666664,4,2289324.0,4963929.604166666
68,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,90559209.08333333,16,2289324.0,5659950.567708333
68,65 a 69,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,109141901.0,13,2289324.0,8395530.846153846
69,65 a 69,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,632825564.1666667,63,2289324.0,10044850.224867726
69,65 a 69,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,1363942.3333333333,1,2289324.0,1363942.3333333333
69,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5829707.0,1,2289324.0,5829707.0
69,65 a 69,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,159956531.0,18,2289324.0,8886473.944444444
69,65 a 69,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,132442938.0,14,2289324.0,9460209.857142856
69,65 a 69,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,13442648.0,1,2289324.0,13442648.0
69,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,73245541.50000001,13,2289324.0,5634272.423076924
69,65 a 69,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,130523743.0,17,2289324.0,7677867.235294118
70,70 a 74,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,586295410.8333334,58,2289324.0,10108541.566091955
70,70 a 74,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,746498.75,1,2289324.0,746498.75
70,70 a 74,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,6525685.0,2,2289324.0,3262842.5
70,70 a 74,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,105339167.66666666,13,2289324.0,8103012.897435897
70,70 a 74,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,178530912.0,19,2289324.0,9396363.789473685
70,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,71559379.41666666,13,2289324.0,5504567.647435897
70,70 a 74,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,27478009.0,5,2289324.0,5495601.8
71,70 a 74,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,630072611.0,68,2289324.0,9265773.69117647
71,70 a 74,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,13060327.0,2,2289324.0,6530163.5
71,70 a 74,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,11349405.0,3,2289324.0,3783135.0
71,70 a 74,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,82022267.0,11,2289324.0,7456569.7272727275
71,70 a 74,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,178202704.0,19,2289324.0,9379089.684210526
71,70 a 74,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,4091827.0,1,2289324.0,4091827.0
71,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,98092048.33333334,21,2289324.0,4671049.920634921
71,70 a 74,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,32172497.0,4,2289324.0,8043124.25
72,70 a 74,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,455469071.0,51,2289324.0,8930766.098039215
72,70 a 74,2021,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,5962707.0,2,2289324.0,2981353.5
72,70 a 74,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,60834237.66666667,7,2289324.0,8690605.380952382
72,70 a 74,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,124916569.25,13,2289324.0,9608966.865384616
72,70 a 74,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,4177553.0,1,2289324.0,4177553.0
72,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,101054677.0,16,2289324.0,6315917.3125
72,70 a 74,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,4928963.0,1,2289324.0,4928963.0
73,70 a 74,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,512676777.6666667,51,2289324.0,10052485.836601308
73,70 a 74,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,37342199.0,5,2289324.0,7468439.8
73,70 a 74,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,162158847.75,17,2289324.0,9538755.75
73,70 a 74,2021,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,6518679.666666666,2,2289324.0,3259339.833333333
73,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,111540885.0,21,2289324.0,5311470.714285715
73,70 a 74,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,38405176.0,6,2289324.0,6400862.666666667
74,70 a 74,2021,Hombres,Vejez,Pasivos,Bancaria,12,0.0,304014215.25,36,2289324.0,8444839.3125
74,70 a 74,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,9066817.0,1,2289324.0,9066817.0
74,70 a 74,2021,Hombres,Otros,Pasivos,Bancaria,12,0.0,27103555.0,4,2289324.0,6775888.75
74,70 a 74,2021,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,111450205.0,12,2289324.0,9287517.083333334
74,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,117710540.0,26,2289324.0,4527328.461538462
74,70 a 74,2021,Mujeres,Otros,Pasivos,Bancaria,12,0.0,10884510.0,2,2289324.0,5442255.0
